All_NBA,Player,Pos,Age,Tm,G,GS,MP/G,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0.0,Adrian Dantley*\dantlad01,3,32,TOT,73,67,33.2,6.4,13.1,0.0,0.0,6.4,13.1,0.493,6.3,7.8,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,1989,2422,17.4,0.581,0.001,0.595,5.5,9.0,7.3,10.9,0.9,0.3,11.9,24.3,5.5,1.9,7.4,0.147,1.5,-1.3,0.2,1.4
0.0,Brad Daugherty\daughbr01,5,23,CLE,78,78,36.2,7.0,13.0,0.0,0.0,7.0,12.9,0.5379999999999999,4.9,6.7,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,1989,2821,18.5,0.594,0.003,0.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,5.0,4.6,9.6,0.16399999999999998,1.2,1.4,2.6,3.3
0.0,Brad Davis\davisbr01,1,33,DAL,78,4,17.9,2.3,4.9,0.4,1.3,1.9,3.6,0.525,1.3,1.6,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4,1989,1395,13.3,0.574,0.26899999999999996,0.325,1.1,7.3,4.3,25.2,1.7,0.8,17.5,16.3,1.8,1.0,2.7,0.094,-0.2,-1.8,-2.0,0.0
0.0,Charles Davis\davisch02,3,30,CHI,49,3,11.1,1.7,3.9,0.1,0.3,1.6,3.6,0.43700000000000006,0.4,0.5,1.0,1.4,2.3,0.6,0.2,0.1,0.4,1.2,3.8,1989,545,10.3,0.45899999999999996,0.079,0.13699999999999998,10.3,13.8,12.1,7.9,1.0,0.6,9.8,17.6,0.1,0.4,0.5,0.048,-2.9,-1.8,-4.6,-0.4
0.0,Mark Davis\davisma01,3,25,TOT,33,0,7.8,1.5,3.1,0.0,0.3,1.5,2.8,0.485,0.8,1.0,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,3.8,1989,258,15.0,0.5429999999999999,0.098,0.33299999999999996,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,0.4,0.3,0.7,0.134,0.0,-0.9,-1.0,0.1
0.0,Walter Davis\daviswa03,2,34,DEN,81,0,22.9,6.6,13.3,0.2,0.9,6.4,12.4,0.507,2.2,2.5,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,1989,1857,16.7,0.544,0.064,0.185,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,2.1,1.4,3.5,0.092,0.6,-3.1,-2.5,-0.2
0.0,Darryl Dawkins\dawkida01,5,32,DET,14,0,3.4,0.6,1.4,0.0,0.0,0.6,1.4,0.474,0.6,1.3,0.2,0.3,0.5,0.1,0.0,0.1,0.3,0.9,1.9,1989,48,8.2,0.501,0.0,0.9470000000000001,7.4,9.0,8.2,3.1,0.0,1.3,12.9,27.6,0.0,0.0,0.0,0.027000000000000003,-4.8,-4.2,-8.9,-0.1
0.0,Johnny Dawkins\dawkijo01,1,25,SAS,32,30,33.8,5.5,12.5,0.0,0.1,5.5,12.4,0.44299999999999995,3.1,3.5,1.0,2.2,3.2,7.0,1.7,0.0,3.5,2.0,14.2,1989,1083,13.4,0.505,0.01,0.28,3.1,7.3,5.1,28.9,2.3,0.0,19.8,20.1,0.2,0.8,1.0,0.044000000000000004,-1.3,-1.4,-2.7,-0.2
0.0,Vinny Del Negro\delnevi01,2,22,SAC,80,2,19.5,3.0,6.3,0.1,0.3,2.9,6.0,0.48100000000000004,1.1,1.3,0.6,1.5,2.1,2.6,0.8,0.2,1.0,2.0,7.1,1989,1556,12.7,0.52,0.04,0.19899999999999998,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,1.5,1.0,2.5,0.077,-1.2,-0.6,-1.8,0.1
0.0,Fennis Dembo\dembofe01,3,23,DET,31,0,2.4,0.5,1.4,0.0,0.1,0.5,1.2,0.33299999999999996,0.3,0.3,0.3,0.5,0.7,0.2,0.0,0.0,0.2,0.5,1.2,1989,74,7.8,0.38799999999999996,0.095,0.23800000000000002,12.8,21.9,17.6,10.1,0.7,0.0,13.1,30.9,-0.2,0.1,-0.1,-0.037000000000000005,-6.0,-2.8,-8.8,-0.1
0.0,James Donaldson\donalja01,5,31,DAL,53,53,32.9,3.6,6.4,0.0,0.0,3.6,6.4,0.573,1.8,2.3,3.0,7.8,10.8,0.7,0.5,1.5,1.6,2.1,9.1,1989,1746,14.2,0.614,0.0,0.368,10.1,25.7,18.0,3.1,0.7,2.7,17.5,11.8,2.1,2.3,4.4,0.122,-1.7,1.3,-0.4,0.7
0.0,Greg Dreiling\dreilgr01,5,26,IND,53,4,7.5,0.8,1.5,0.0,0.0,0.8,1.5,0.5579999999999999,0.8,1.2,0.7,1.0,1.7,0.3,0.1,0.2,0.7,1.9,2.4,1989,396,8.1,0.613,0.0,0.831,11.6,14.0,12.9,6.1,0.6,1.6,27.1,15.2,0.1,0.2,0.4,0.045,-2.6,-0.9,-3.5,-0.2
0.0,Clyde Drexler*\drexlcl01,2,26,POR,78,78,39.3,10.6,21.4,0.3,1.3,10.3,20.1,0.504,5.6,7.0,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2,1989,3064,23.6,0.555,0.062,0.32799999999999996,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,8.8,3.8,12.6,0.19699999999999998,5.9,1.5,7.3,7.2
0.0,Kevin Duckworth\duckwke01,5,24,POR,79,79,33.7,7.0,14.7,0.0,0.0,7.0,14.7,0.47700000000000004,4.1,5.4,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,1989,2662,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,2.5,2.3,4.8,0.086,-1.7,-2.0,-3.7,-1.1
0.0,Chris Dudley\dudlech02,5,23,CLE,61,2,8.9,1.2,2.8,0.0,0.0,1.2,2.7,0.435,0.6,1.8,1.2,1.4,2.6,0.3,0.1,0.4,0.7,1.3,3.0,1989,544,8.7,0.43,0.006,0.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,-0.7,0.8,0.1,0.011000000000000001,-5.0,-0.6,-5.6,-0.5
0.0,Joe Dumars*\dumarjo01,2,25,DET,69,67,34.9,6.6,13.1,0.2,0.4,6.4,12.7,0.513,3.8,4.4,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,1989,2408,16.8,0.5710000000000001,0.032,0.33899999999999997,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7.0,0.14,2.0,-0.8,1.1,1.9
0.0,Mike Dunleavy\dunlemi01,1,34,MIL,2,0,2.5,0.5,1.0,0.5,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1989,5,17.7,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.18899999999999997,6.7,-6.5,0.1,0.0
0.0,T.R. Dunn\dunntr01,2,33,PHO,34,1,9.4,0.4,1.0,0.0,0.0,0.4,1.0,0.34299999999999997,0.3,0.4,0.9,0.9,1.8,0.7,0.4,0.0,0.2,1.0,1.0,1989,321,7.0,0.41,0.0,0.34299999999999997,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,0.3,0.3,0.6,0.08800000000000001,-1.2,2.0,0.9,0.2
0.0,Ledell Eackles\eacklle01,2,22,WSB,80,6,18.2,4.0,9.2,0.1,0.5,3.9,8.7,0.441,3.4,4.3,1.3,1.0,2.3,1.5,0.5,0.1,1.6,2.0,11.5,1989,1459,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,0.07,0.0,-3.0,-3.0,-0.4
0.0,Mark Eaton\eatonma01,5,32,UTA,82,82,35.5,2.3,5.0,0.0,0.0,2.3,5.0,0.462,1.6,2.4,2.8,7.5,10.3,1.0,0.5,3.8,1.7,3.5,6.2,1989,2914,10.6,0.513,0.0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,0.0,6.5,6.6,0.10800000000000001,-3.1,6.1,3.0,3.7
0.0,James Edwards\edwarja01,5,33,DET,76,1,16.5,2.8,5.6,0.0,0.0,2.8,5.5,0.5,1.8,2.6,0.9,2.1,3.0,0.6,0.1,0.4,0.9,3.0,7.3,1989,1254,11.6,0.547,0.005,0.46,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,1.3,1.5,2.8,0.109,-1.9,-0.5,-2.4,-0.1
0.0,Kevin Edwards\edwarke01,2,23,MIA,79,62,29.7,5.9,14.0,0.1,0.5,5.8,13.5,0.43,1.8,2.4,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,1989,2349,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-2.1,0.0,-2.1,-0.1
0.0,Craig Ehlo\ehlocr01,2,27,CLE,82,4,22.8,3.0,6.4,0.5,1.2,2.6,5.2,0.512,0.9,1.4,1.2,2.4,3.6,3.2,1.3,0.2,1.4,2.0,7.4,1989,1867,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,0.11800000000000001,0.3,2.0,2.3,2.0
3.0,Dale Ellis\ellisda01,2,28,SEA,82,82,38.9,10.5,20.9,2.0,4.1,8.5,16.7,0.5489999999999999,4.6,5.6,1.9,2.3,4.2,2.0,1.3,0.3,2.7,2.4,27.5,1989,3190,19.7,0.589,0.198,0.27,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,0.163,4.6,-2.6,2.1,3.3
0.0,Wayne Englestad\englewa01,4,22,DEN,11,0,4.5,1.0,2.6,0.0,0.0,1.0,2.6,0.379,0.5,0.9,0.5,1.0,1.5,0.6,0.1,0.0,0.3,1.1,2.5,1989,50,12.4,0.419,0.0,0.345,9.8,24.0,16.5,18.9,0.9,0.0,8.2,27.9,0.0,0.1,0.0,0.031,-2.9,-2.2,-5.1,0.0
0.0,Alex English*\englial01,3,35,DEN,82,82,36.5,11.3,22.9,0.0,0.1,11.2,22.8,0.49200000000000005,4.0,4.6,1.8,2.2,4.0,4.7,0.8,0.1,2.4,2.1,26.5,1989,2990,19.0,0.531,0.004,0.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,5.1,1.7,6.8,0.11,2.5,-2.7,-0.2,1.3
2.0,Patrick Ewing*\ewingpa01,5,26,NYK,80,80,36.2,9.1,16.0,0.0,0.1,9.1,16.0,0.5670000000000001,4.5,6.1,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7,1989,2896,22.1,0.607,0.005,0.37799999999999995,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,0.18100000000000002,1.5,3.2,4.7,4.9
0.0,Jim Farmer\farmeji01,2,24,UTA,37,0,11.1,1.5,3.8,0.2,0.5,1.3,3.3,0.433,0.8,1.1,0.6,0.9,1.5,0.8,0.2,0.0,0.7,1.1,4.1,1989,412,8.4,0.475,0.141,0.289,6.4,8.3,7.4,10.2,1.1,0.0,14.0,19.1,-0.1,0.5,0.4,0.045,-3.0,-0.9,-3.9,-0.2
0.0,Dave Feitl\feitlda01,5,26,WSB,57,36,14.5,2.0,4.7,0.0,0.0,2.0,4.6,0.436,0.9,1.1,1.2,2.3,3.5,0.6,0.3,0.3,1.1,2.4,5.0,1989,828,8.7,0.485,0.004,0.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,-0.4,0.8,0.4,0.022000000000000002,-4.3,-0.5,-4.8,-0.6
0.0,Rolando Ferreira\ferrero01,5,24,POR,12,0,2.8,0.1,1.5,0.0,0.0,0.1,1.5,0.055999999999999994,0.6,0.7,0.3,0.8,1.1,0.1,0.0,0.1,0.5,0.6,0.8,1989,34,-7.6,0.209,0.0,0.444,12.4,29.7,20.8,3.3,0.0,1.7,21.8,31.2,-0.3,0.0,-0.2,-0.35200000000000004,-18.8,-5.2,-24.0,-0.2
0.0,Duane Ferrell\ferredu01,3,23,ATL,41,0,5.6,0.9,2.0,0.0,0.0,0.9,2.0,0.42200000000000004,0.7,1.1,0.5,0.5,1.0,0.2,0.2,0.1,0.3,0.8,2.4,1989,231,12.0,0.488,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.08199999999999999,-2.2,-1.5,-3.7,-0.1
0.0,Vern Fleming\flemive01,1,26,IND,76,69,33.6,5.5,10.7,0.0,0.3,5.5,10.4,0.517,3.2,4.0,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,1989,2552,15.8,0.5720000000000001,0.027999999999999997,0.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.106,1.7,-0.8,0.8,1.8
0.0,Sleepy Floyd\floydsl01,1,28,HOU,82,82,34.0,4.8,10.9,1.3,3.6,3.5,7.3,0.504,3.2,3.8,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,1989,2788,16.4,0.565,0.327,0.34600000000000003,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,4.4,3.3,7.7,0.133,2.3,-0.7,1.5,2.5
0.0,Tellis Frank\frankte01,4,23,GSW,32,2,7.7,1.1,2.8,0.0,0.0,1.1,2.8,0.374,1.2,1.6,0.8,1.1,1.9,0.5,0.4,0.2,0.9,1.8,3.3,1989,245,9.4,0.47200000000000003,0.011000000000000001,0.56,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22.0,-0.2,0.3,0.1,0.017,-4.5,-0.6,-5.1,-0.2
0.0,Anthony Frederick\fredean01,3,24,IND,46,0,6.8,1.4,2.7,0.0,0.1,1.3,2.6,0.512,0.5,0.7,0.6,0.6,1.1,0.4,0.3,0.1,0.7,1.3,3.3,1989,313,11.9,0.5429999999999999,0.04,0.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,0.0,0.2,0.2,0.025,-1.9,-1.4,-3.3,-0.1
0.0,Corey Gaines\gaineco01,2,23,NJN,32,0,10.5,0.8,2.0,0.0,0.2,0.8,1.8,0.43,0.4,0.5,0.1,0.5,0.6,2.1,0.5,0.0,0.6,0.8,2.1,1989,337,9.1,0.47200000000000003,0.078,0.25,1.0,5.5,3.1,26.1,2.1,0.2,22.0,11.1,0.1,0.2,0.2,0.035,-4.1,-2.1,-6.2,-0.4
0.0,Kevin Gamble\gamblke01,3,23,BOS,44,6,8.5,1.7,3.1,0.0,0.3,1.7,2.8,0.5589999999999999,0.8,1.3,0.3,0.7,1.0,0.8,0.3,0.1,0.4,0.9,4.3,1989,375,15.8,0.584,0.081,0.40399999999999997,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,0.7,0.2,1.0,0.12300000000000001,0.6,-2.1,-1.6,0.0
0.0,Winston Garland\garlawi01,1,24,GSW,79,79,33.7,5.9,13.6,0.1,0.5,5.8,13.1,0.439,2.6,3.2,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,1989,2661,14.7,0.483,0.04,0.23399999999999999,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,1.9,2.6,4.5,0.08199999999999999,0.0,0.1,0.0,1.4
0.0,Tom Garrick\garrito01,2,22,LAC,71,20,21.1,2.5,5.1,0.0,0.2,2.5,4.9,0.49,1.4,1.8,0.5,1.7,2.2,3.4,1.1,0.1,1.6,2.0,6.4,1989,1499,11.0,0.547,0.036000000000000004,0.354,2.6,8.5,5.6,21.0,2.4,0.3,21.9,14.0,0.5,0.9,1.4,0.044000000000000004,-2.4,-0.7,-3.1,-0.4
0.0,Kenny Gattison\gattike01,4,24,PHO,2,0,4.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1989,9,-2.8,0.266,0.0,2.0,0.0,11.3,5.9,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,-0.037000000000000005,-8.3,-2.3,-10.6,0.0
0.0,Ben Gillery\gillebe01,5,23,SAC,24,0,3.5,0.3,0.8,0.0,0.0,0.3,0.8,0.316,0.5,1.0,0.3,0.7,1.0,0.1,0.1,0.2,0.2,1.2,1.0,1989,84,5.0,0.429,0.0,1.2109999999999999,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,-0.1,0.1,0.0,0.013999999999999999,-7.0,-0.9,-7.9,-0.1
0.0,Armen Gilliam\gilliar01,4,24,PHO,74,60,28.6,6.3,12.6,0.0,0.0,6.3,12.6,0.503,3.2,4.4,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,1989,2120,15.7,0.5479999999999999,0.0,0.34700000000000003,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,2.3,2.7,5.1,0.115,-0.9,-1.2,-2.1,-0.1
0.0,Mike Gminski\gminsmi01,5,29,PHI,82,82,33.4,6.8,14.2,0.0,0.1,6.8,14.1,0.47700000000000004,3.6,4.2,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,1989,2739,18.5,0.535,0.005,0.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7.0,0.122,0.2,-0.4,-0.2,1.2
0.0,Grant Gondrezick\gondrgr01,2,26,LAC,27,0,9.0,1.4,3.5,0.1,0.4,1.3,3.1,0.41600000000000004,1.0,1.5,0.6,0.8,1.3,1.3,0.5,0.0,0.6,1.3,3.9,1989,244,11.8,0.466,0.11599999999999999,0.42100000000000004,6.6,9.2,7.9,19.0,2.4,0.2,13.1,20.9,0.0,0.2,0.2,0.032,-1.8,-1.9,-3.6,-0.1
0.0,Orlando Graham\grahaor01,4,23,GSW,7,0,3.1,0.4,1.4,0.0,0.0,0.4,1.4,0.3,0.3,0.6,1.1,0.4,1.6,0.0,0.0,0.0,0.3,0.9,1.1,1989,22,6.7,0.34,0.0,0.4,36.5,13.6,25.0,0.0,0.0,0.0,14.5,23.7,0.0,0.0,0.0,-0.047,-5.9,-10.5,-16.4,-0.1
0.0,Ron Grandison\grandro01,4,24,BOS,72,0,7.3,0.8,2.0,0.0,0.1,0.8,1.8,0.415,0.8,1.1,0.7,0.6,1.3,0.6,0.3,0.0,0.5,1.0,2.5,1989,528,10.1,0.499,0.07,0.563,10.4,9.7,10.0,10.2,1.7,0.3,16.9,16.8,0.3,0.3,0.6,0.055,-1.4,-1.2,-2.7,-0.1
0.0,Gary Grant\grantga01,1,23,LAC,71,48,27.1,5.1,11.7,0.1,0.3,5.0,11.4,0.43799999999999994,1.7,2.3,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,1989,1924,14.1,0.469,0.027000000000000003,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,-2.0,1.6,-0.4,-0.009000000000000001,-1.4,-0.6,-2.1,0.0
0.0,Harvey Grant\grantha01,4,23,WSB,71,1,16.8,2.5,5.5,0.0,0.0,2.5,5.5,0.46399999999999997,0.5,0.8,1.1,1.2,2.3,1.1,0.5,0.4,0.4,2.1,5.6,1989,1193,10.6,0.47700000000000004,0.003,0.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,0.9,0.9,1.7,0.07,-1.6,-0.1,-1.7,0.1
0.0,Horace Grant\grantho01,4,23,CHI,79,79,35.6,5.1,9.9,0.0,0.1,5.1,9.8,0.519,1.8,2.5,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,1989,2809,13.8,0.547,0.006,0.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,3.3,3.1,6.4,0.11,-0.2,1.3,1.1,2.2
0.0,Stuart Gray\grayst01,5,25,IND,72,0,10.9,1.0,2.1,0.0,0.0,1.0,2.1,0.47100000000000003,0.6,0.9,1.2,2.2,3.4,0.4,0.2,0.3,0.7,1.8,2.6,1989,783,9.1,0.519,0.006999999999999999,0.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,0.2,0.7,0.9,0.054000000000000006,-3.2,-0.2,-3.4,-0.3
0.0,Sylvester Gray\graysy01,3,21,MIA,55,15,22.2,3.0,7.2,0.0,0.1,3.0,7.2,0.42100000000000004,1.9,2.8,2.1,3.1,5.2,2.1,0.7,0.5,1.9,2.6,8.0,1989,1220,11.2,0.47100000000000003,0.01,0.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,-0.4,1.1,0.7,0.027999999999999997,-2.6,0.5,-2.1,0.0
0.0,Jeff Grayer\grayeje01,2,23,MIL,11,2,18.2,2.9,6.6,0.0,0.2,2.9,6.5,0.43799999999999994,1.5,1.8,1.3,1.9,3.2,2.0,0.9,0.1,1.7,1.4,7.4,1989,200,12.6,0.495,0.027000000000000003,0.27399999999999997,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,0.0,0.2,0.2,0.047,-1.9,0.3,-1.6,0.0
0.0,A.C. Green\greenac01,4,25,LAL,82,82,30.6,4.9,9.2,0.0,0.2,4.8,9.0,0.532,3.4,4.4,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,1989,2510,17.8,0.594,0.022000000000000002,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,5.8,3.5,9.4,0.179,1.6,0.6,2.2,2.7
0.0,Rickey Green\greenri01,1,34,TOT,63,2,13.8,2.0,4.2,0.0,0.2,2.0,4.0,0.494,0.5,0.5,0.2,0.9,1.1,3.0,0.6,0.0,1.0,0.6,4.6,1989,871,13.7,0.522,0.042,0.125,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,0.6,0.6,1.2,0.067,-1.7,-1.9,-3.6,-0.3
0.0,Sidney Green\greensi02,4,28,NYK,82,0,15.6,2.4,5.1,0.0,0.0,2.4,5.1,0.46,1.6,2.1,1.9,2.9,4.8,0.9,0.6,0.2,1.5,2.1,6.3,1989,1277,12.6,0.52,0.006999999999999999,0.40299999999999997,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.4,1.5,2.0,0.075,-2.3,-0.1,-2.4,-0.1
0.0,Dave Greenwood\greenda01,4,31,TOT,67,18,20.9,2.5,5.9,0.0,0.0,2.5,5.9,0.423,2.0,2.6,2.1,3.9,6.0,1.4,0.7,0.8,1.4,3.0,7.0,1989,1403,11.8,0.493,0.0,0.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,0.5,1.8,2.2,0.076,-2.9,1.1,-1.8,0.1
0.0,Darrell Griffith\griffda01,2,30,UTA,82,73,29.0,5.7,12.7,0.7,2.4,4.9,10.4,0.475,1.7,2.2,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8,1989,2382,12.3,0.504,0.188,0.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,0.2,3.7,3.9,0.078,-1.2,0.3,-0.9,0.7
0.0,Petur Gudmundsson\gudmupe01,5,30,SAS,5,3,14.0,1.8,5.0,0.0,0.0,1.8,5.0,0.36,0.6,0.8,1.0,2.2,3.2,1.0,0.2,0.2,1.6,3.0,4.2,1989,70,2.7,0.392,0.0,0.16,7.5,18.1,12.6,9.5,0.7,0.9,23.0,19.3,-0.2,0.1,-0.1,-0.09,-8.1,-1.5,-9.6,-0.1
0.0,Jack Haley\haleyja01,4,25,CHI,51,1,5.7,0.7,1.5,0.0,0.0,0.7,1.5,0.474,0.7,0.9,0.4,1.0,1.4,0.2,0.2,0.0,0.5,1.1,2.2,1989,289,9.9,0.56,0.0,0.59,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,0.0,0.3,0.4,0.064,-4.4,-1.6,-6.0,-0.3
0.0,Bob Hansen\hansebo01,2,28,UTA,46,9,21.0,3.0,6.5,0.4,1.2,2.6,5.3,0.498,0.9,1.6,0.6,2.2,2.8,1.1,0.8,0.1,0.9,2.3,7.4,1989,964,9.7,0.512,0.18,0.25,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,0.2,1.5,1.7,0.083,-1.8,0.9,-0.9,0.3
0.0,Bill Hanzlik\hanzlbi01,4,31,DEN,41,0,17.1,1.6,3.7,0.0,0.1,1.6,3.6,0.44,1.7,2.1,0.4,1.8,2.3,2.1,0.6,0.1,1.3,2.0,4.9,1989,701,8.6,0.531,0.033,0.5760000000000001,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,0.0,0.6,0.7,0.047,-3.6,-0.1,-3.8,-0.3
0.0,Derek Harper\harpede01,1,27,DAL,81,81,36.6,6.6,13.9,1.2,3.4,5.4,10.5,0.521,2.8,3.5,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3,1989,2968,18.3,0.561,0.247,0.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,5.2,2.8,8.0,0.13,3.3,-0.6,2.8,3.6
0.0,Ron Harper\harpero01,2,25,CLE,82,82,34.8,7.2,14.0,0.4,1.4,6.8,12.6,0.523,3.9,5.2,1.5,3.5,5.0,5.3,2.3,0.9,2.8,2.7,18.6,1989,2851,19.8,0.57,0.10099999999999999,0.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,5.1,5.1,10.2,0.171,2.9,2.3,5.2,5.2
0.0,Steve Harris\harrist01,2,25,DET,3,0,2.3,0.3,1.3,0.0,0.0,0.3,1.3,0.25,0.7,0.7,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,1.3,1989,7,18.3,0.41,0.0,0.5,0.0,30.8,16.1,0.0,7.2,0.0,0.0,29.9,0.0,0.0,0.0,0.18100000000000002,-8.1,-2.5,-10.6,0.0
0.0,Scott Hastings\hastisc01,5,28,MIA,75,6,16.1,1.9,4.4,0.1,0.4,1.8,4.0,0.45,1.2,1.4,1.0,2.1,3.1,0.8,0.4,0.6,0.9,2.7,5.1,1989,1206,9.4,0.515,0.085,0.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,0.4,1.1,1.5,0.061,-3.4,0.3,-3.2,-0.3
0.0,Hersey Hawkins\hawkihe01,2,22,PHI,79,79,32.6,5.6,12.3,0.9,2.1,4.7,10.2,0.49200000000000005,3.1,3.7,0.6,2.2,2.8,3.0,1.5,0.5,2.0,2.3,15.1,1989,2577,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,2.7,1.3,4.0,0.075,1.0,-0.6,0.3,1.5
0.0,Gerald Henderson\hendege01,1,33,PHI,65,0,15.2,2.2,5.4,0.5,1.6,1.7,3.7,0.461,1.6,2.0,0.3,0.8,1.0,2.2,0.6,0.0,1.1,1.9,6.5,1989,986,12.1,0.526,0.307,0.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,0.8,0.3,1.1,0.055,0.1,-2.7,-2.6,-0.2
0.0,Rod Higgins\higgiro01,4,29,GSW,81,1,23.3,3.7,7.8,0.8,2.1,2.9,5.7,0.528,2.3,2.8,1.4,3.3,4.6,2.0,0.5,0.5,0.9,2.1,10.6,1989,1887,15.5,0.583,0.265,0.36200000000000004,5.9,14.0,10.0,10.9,0.9,1.2,9.4,16.2,4.4,1.5,5.9,0.15,1.4,-0.9,0.5,1.2
